__row__,PassengerId,__fold__,pred_0,pred_1
91,92,1,0.8893959399937067,0.1106040600062933
92,93,3,0.5959700918341182,0.40402990816588186
93,94,2,0.8381295496862017,0.1618704503137983
94,95,0,0.9768922324764467,0.023107767523553254
95,96,4,0.9114077322893459,0.0885922677106541
96,97,4,0.7438763140509193,0.2561236859490807
97,98,1,0.6343391672137141,0.3656608327862859
98,99,1,0.10205893316200532,0.8979410668379947
99,100,0,0.8544079188835907,0.14559208111640937
100,101,4,0.535817774598476,0.464182225401524
101,102,4,0.9086574881381208,0.09134251186187929
102,103,2,0.5684710700237625,0.43152892997623754
103,104,0,0.8962220724336804,0.10377792756631964
104,105,1,0.946023421151999,0.053976578848001014
105,106,0,0.9158729686269144,0.08412703137308561
106,107,1,0.4717671476126942,0.5282328523873058
107,108,4,0.9111833877071074,0.08881661229289264
108,109,0,0.9024969047544207,0.09750309524557926
109,110,2,0.4150910970661532,0.5849089029338468
110,111,1,0.6748073201301107,0.3251926798698893
111,112,3,0.2825669624916336,0.7174330375083664
112,113,3,0.9284197838022147,0.07158021619778533
113,114,0,0.6149437890490954,0.3850562109509046
114,115,0,0.44295486542037377,0.5570451345796262
115,116,4,0.9255154028466599,0.07448459715334015
116,117,2,0.9740681510140372,0.025931848985962774
117,118,1,0.848982153513758,0.1510178464862419
118,119,0,0.586147419428497,0.4138525805715029
119,120,3,0.8341847762100476,0.16581522378995245
120,121,1,0.7617888319718095,0.23821116802819053
121,122,1,0.8888044977147187,0.11119550228528124
122,123,4,0.6841400187586921,0.31585998124130793
123,124,2,0.0926435877231011,0.9073564122768989
124,125,1,0.7378530419973482,0.26214695800265175
125,126,2,0.6702824184448853,0.32971758155511466
126,127,0,0.8635951480804954,0.13640485191950455
127,128,1,0.911854362259277,0.08814563774072309
128,129,0,0.31411885698567876,0.6858811430143212
129,130,2,0.9582994735973475,0.04170052640265254
130,131,2,0.9197674549245051,0.08023254507549495
131,132,0,0.8711306704212769,0.12886932957872307
132,133,4,0.7310295759630305,0.26897042403696947
133,134,4,0.11397433268518053,0.8860256673148195
134,135,0,0.9002960547854609,0.09970394521453907
135,136,2,0.8855920624272577,0.11440793757274226
136,137,4,0.03723547380143777,0.9627645261985622
137,138,4,0.4165568364125327,0.5834431635874673
138,139,4,0.8663231947968778,0.1336768052031222
139,140,4,0.5360141064569015,0.46398589354309844
140,141,4,0.3252260921539175,0.6747739078460825
141,142,0,0.5009422788286657,0.4990577211713343
142,143,4,0.5872686321701324,0.4127313678298677
143,144,0,0.9410332900092571,0.058966709990742924
144,145,3,0.8755834314162338,0.12441656858376615
145,146,2,0.7122371722472336,0.28776282775276646
146,147,0,0.8904502260304179,0.10954977396958208
147,148,0,0.8541318301025075,0.14586816989749252
148,149,0,0.768666214150135,0.23133378584986491
149,150,2,0.8869283203011077,0.11307167969889231
150,151,0,0.8787723308519584,0.12122766914804162
151,152,3,0.03461360509045697,0.965386394909543
152,153,3,0.9467555644759249,0.05324443552407514
153,154,0,0.8965463097434363,0.10345369025656367
154,155,1,0.9161526381797351,0.08384736182026487
155,156,0,0.5556369546915749,0.44436304530842513
156,157,2,0.25978716510876254,0.7402128348912375
157,158,3,0.854963371849633,0.14503662815036703
158,159,1,0.8879999462575155,0.11200005374248449
159,160,1,0.9738987956008313,0.02610120439916875
160,161,4,0.862800217830791,0.13719978216920908
161,162,4,0.1411825190300554,0.8588174809699446
162,163,1,0.8887634984331362,0.11123650156686385
163,164,3,0.9070713296522449,0.09292867034775511
164,165,0,0.8569391408152455,0.14306085918475456
165,166,3,0.517713803828323,0.482286196171677
166,167,2,0.03844758515063351,0.9615524148493665
167,168,2,0.8856193030511061,0.11438069694889387
168,169,4,0.5743316983019383,0.4256683016980617
169,170,1,0.3648930416701419,0.6351069583298581
170,171,0,0.9156895102127875,0.08431048978721242
171,172,3,0.8807095073889405,0.1192904926110595
172,173,2,0.17922765372111837,0.8207723462788816
173,174,0,0.8834636837687943,0.11653631623120572
174,175,0,0.8439599984396965,0.15604000156030348
175,176,4,0.8507559398158758,0.14924406018412414
176,177,0,0.9655061590023335,0.03449384099766654
177,178,0,0.016290864513019532,0.9837091354869805
178,179,4,0.8824216535231568,0.11757834647684322
179,180,3,0.9264302524424719,0.07356974755752804
180,181,3,0.9240475538915441,0.07595244610845585
181,182,4,0.7617366626747786,0.23826333732522142
182,183,2,0.8621016323930479,0.13789836760695207
183,184,4,0.11275051464781116,0.8872494853521888
184,185,4,0.1550005627270814,0.8449994372729186
185,186,4,0.6457886829980092,0.3542113170019908
186,187,1,0.40710601621819775,0.5928939837818022
187,188,4,0.5850309246692638,0.4149690753307362
188,189,3,0.815178472937347,0.184821527062653
189,190,4,0.9159688582044685,0.08403114179553145
190,191,3,0.1234508278085813,0.8765491721914187
191,192,3,0.8733927476909203,0.12660725230907968
192,193,1,0.6212728499883344,0.3787271500116655
193,194,1,0.08887811538527379,0.9111218846147262
194,195,2,0.055500800975636144,0.9444991990243639
195,196,3,0.019930956470949224,0.9800690435290508
196,197,1,0.8741175162518953,0.12588248374810476
197,198,3,0.9272201159339686,0.07277988406603136
198,199,2,0.2564463684289878,0.7435536315710122
199,200,3,0.1776818398671267,0.8223181601328733
200,201,3,0.9115172660247639,0.08848273397523615
201,202,2,0.9792812491116476,0.020718750888352396
202,203,3,0.9555740899832065,0.04442591001679351
203,204,0,0.8657226518844923,0.1342773481155077
204,205,2,0.9087445916380564,0.09125540836194358
205,206,2,0.18411298508980767,0.8158870149101923
206,207,4,0.8131129302555984,0.18688706974440156
207,208,0,0.827661831821512,0.172338168178488
208,209,2,0.25978716510876254,0.7402128348912375
209,210,3,0.6013687746174852,0.39863122538251483
210,211,3,0.9105320618621349,0.08946793813786517
211,212,4,0.10047437518129854,0.8995256248187015
212,213,1,0.9035629205954737,0.0964370794045263
213,214,1,0.8657420867917262,0.13425791320827388
214,215,3,0.7971913624960039,0.2028086375039961
215,216,3,0.0084531294418414,0.9915468705581586
216,217,4,0.5015465360321452,0.49845346396785484
217,218,2,0.8329361623632113,0.1670638376367887
218,219,1,0.03280836853441782,0.9671916314655822
219,220,2,0.9100351531518348,0.0899648468481652
220,221,3,0.9038034848228205,0.09619651517717948
221,222,1,0.8689547974668095,0.13104520253319052
222,223,4,0.9230308281108729,0.07696917188912707
223,224,2,0.9008910866893034,0.09910891331069666
224,225,1,0.6260131938102522,0.3739868061897478
225,226,4,0.9281985802724589,0.07180141972754107
226,227,2,0.9282213568578059,0.07177864314219407
227,228,3,0.911230664121331,0.088769335878669
228,229,2,0.9092701240176013,0.09072987598239866
229,230,2,0.892105542625115,0.10789445737488502
230,231,2,0.03365789842731304,0.966342101572687
231,232,3,0.8587965209407443,0.14120347905925568
232,233,2,0.9560443767588956,0.04395562324110436
233,234,3,0.8349881384445712,0.16501186155542885
234,235,4,0.9114070920929142,0.08859290790708586
235,236,0,0.44081721343173497,0.559182786568265
236,237,3,0.8993787478359098,0.10062125216409028
237,238,4,0.04801337475491574,0.9519866252450843
238,239,0,0.905087343754728,0.09491265624527201
239,240,4,0.8700666537713494,0.12993334622865063
240,241,2,0.5345805599541597,0.46541944004584035
241,242,2,0.5301354454729421,0.4698645545270579
242,243,3,0.8991990564119269,0.10080094358807316
243,244,4,0.9179666500836575,0.08203334991634247
244,245,2,0.929643811630078,0.07035618836992193
245,246,4,0.5549488586791407,0.44505114132085927
246,247,1,0.48841082334612695,0.511589176653873
247,248,1,0.17316775756586744,0.8268322424341326
248,249,1,0.6967722049193119,0.30322779508068815
249,250,0,0.9094777264635602,0.09052227353643981
250,251,2,0.9167715879151583,0.0832284120848417
251,252,0,0.5971150252753137,0.4028849747246863
252,253,3,0.802361760187142,0.197638239812858
253,254,4,0.8732828393819676,0.12671716061803243
254,255,4,0.5898363709062111,0.41016362909378895
255,256,4,0.32537739062625637,0.6746226093737436
256,257,3,0.013649203966046075,0.9863507960339539
257,258,1,0.030625139338671947,0.969374860661328
258,259,4,0.0039172306082491115,0.9960827693917509
259,260,4,0.14872955649160424,0.8512704435083958
260,261,3,0.8278047324823782,0.17219526751762182
261,262,4,0.9362249385743373,0.0637750614256627
262,263,2,0.680987846786392,0.319012153213608
263,264,1,0.9412181967194667,0.05878180328053329
264,265,1,0.32782675004537154,0.6721732499546285
265,266,2,0.8933283945634227,0.10667160543657722
266,267,3,0.9833687271264121,0.016631272873587902
267,268,1,0.9207114719601559,0.07928852803984404
268,269,4,0.05778511825448229,0.9422148817455177
269,270,2,0.02613358126555476,0.9738664187344452
270,271,1,0.5439631297104207,0.4560368702895793
271,272,4,0.9588292451177483,0.041170754882251706
272,273,2,0.10469240217537157,0.8953075978246284
273,274,0,0.47646545592465184,0.5235345440753482
274,275,3,0.21167471917572533,0.7883252808242747
275,276,4,0.045858290046492445,0.9541417099535076
276,277,1,0.6403025956386365,0.35969740436136355
277,278,2,0.9518065888408136,0.048193411159186406
278,279,1,0.9231227318490112,0.07687726815098882
279,280,2,0.6462521595321096,0.3537478404678905
280,281,3,0.9600525066515245,0.03994749334847549
281,282,1,0.8998956578933865,0.1001043421066135
282,283,0,0.9124002694927481,0.08759973050725188
283,284,0,0.9082762286040125,0.09172377139598754
284,285,2,0.6164681223989397,0.3835318776010603
285,286,0,0.8255285564219255,0.17447144357807454
286,287,0,0.9125565742217772,0.0874434257782229
287,288,0,0.9144611848629876,0.08553881513701247
288,289,1,0.9128618364197973,0.08713816358020263
289,290,1,0.34096356288559326,0.6590364371144067
290,291,0,0.029323151498456768,0.9706768485015432
291,292,4,0.024057617764328465,0.9759423822356715
292,293,2,0.8736735159751938,0.12632648402480615
293,294,0,0.5433055456839343,0.4566944543160657
294,295,2,0.9043863073994148,0.09561369260058517
295,296,4,0.4296768728867182,0.5703231271132818
296,297,2,0.8444375699328058,0.15556243006719417
297,298,4,0.019304514739143852,0.9806954852608561
298,299,2,0.5575846890712437,0.44241531092875636
299,300,3,0.015415508401429467,0.9845844915985705
300,301,1,0.32782675004537154,0.6721732499546285
301,302,3,0.8514737255892887,0.1485262744107113
302,303,4,0.9571206114080577,0.042879388591942305
303,304,4,0.07031668272757507,0.9296833172724249
304,305,0,0.9121748532754419,0.08782514672455813
305,306,1,0.6469661872095342,0.3530338127904658
306,307,0,0.01712812311604106,0.9828718768839589
307,308,4,0.023009414946112416,0.9769905850538876
308,309,1,0.7435196424885249,0.2564803575114752
309,310,1,0.027312555971874652,0.9726874440281253
310,311,1,0.0339852758301622,0.9660147241698378
311,312,4,0.09282616105665553,0.9071738389433445
312,313,2,0.06918252254625268,0.9308174774537473
313,314,0,0.9158729686269144,0.08412703137308561
314,315,0,0.7342964664870552,0.26570353351294485
315,316,1,0.4647517853244454,0.5352482146755546
316,317,1,0.14381531791400193,0.8561846820859981
317,318,2,0.9507696324004304,0.04923036759956961
318,319,2,0.07069467245496097,0.929305327545039
319,320,2,0.02921183657336912,0.9707881634266309
320,321,2,0.8778080933057755,0.12219190669422447
321,322,2,0.8766105861729354,0.12338941382706459
322,323,0,0.08134194391058236,0.9186580560894176
323,324,4,0.1129846602070349,0.8870153397929651
324,325,0,0.9788784734269164,0.021121526573083617
325,326,4,0.02246479182964778,0.9775352081703522
326,327,1,0.9675170671195514,0.032482932880448546
327,328,3,0.15222967084690397,0.847770329153096
328,329,4,0.5444553381139428,0.45554466188605724
329,330,2,0.016349144888563094,0.9836508551114369
330,331,3,0.2837499331326422,0.7162500668673578
331,332,0,0.7615962103324039,0.23840378966759612
332,333,2,0.6692959205036235,0.33070407949637654
333,334,2,0.8703362851341804,0.1296637148658196
334,335,3,0.024993824260895692,0.9750061757391043
335,336,0,0.9158729686269144,0.08412703137308561
336,337,0,0.6193207005834636,0.3806792994165364
337,338,1,0.03297153716188517,0.9670284628381148
338,339,3,0.9370410100556567,0.06295898994434335
339,340,3,0.6049107739285848,0.3950892260714152
340,341,4,0.07218910611219131,0.9278108938878087
341,342,0,0.10527086329064128,0.8947291367093587
342,343,3,0.876884050010585,0.123115949989415
343,344,0,0.9002960547854609,0.09970394521453907
344,345,2,0.8675774677934447,0.13242253220655528
345,346,0,0.12355796067001401,0.876442039329986
346,347,3,0.2231518644663123,0.7768481355336877
347,348,0,0.5773126577603185,0.4226873422396815
348,349,0,0.13143277263000963,0.8685672273699904
349,350,2,0.899030977990519,0.10096902200948095
350,351,0,0.9119942105212641,0.08800578947873591
351,352,1,0.6487155438251622,0.3512844561748378
352,353,4,0.6571794317235532,0.3428205682764468
353,354,1,0.9041393092134997,0.09586069078650034
354,355,4,0.8510615071450005,0.14893849285499947
355,356,2,0.9013713349532235,0.09862866504677648
356,357,3,0.033978791011236464,0.9660212089887635
357,358,0,0.08875191873779964,0.9112480812622004
358,359,1,0.3413223894922425,0.6586776105077575
359,360,1,0.3413223894922425,0.6586776105077575
360,361,2,0.9590714262581692,0.04092857374183083
361,362,2,0.774757152843826,0.2252428471561741
362,363,0,0.5108218514419025,0.4891781485580975
363,364,0,0.9191744217824923,0.08082557821750773
364,365,1,0.8503768788772714,0.14962312112272855
365,366,0,0.9060920227080038,0.09390797729199621
366,367,3,0.01637779463903921,0.9836222053609608
367,368,1,0.3773334208376383,0.6226665791623617
368,369,4,0.35079165451032124,0.6492083454896788
369,370,0,0.01792214465190578,0.9820778553480942
370,371,3,0.3895160544151832,0.6104839455848168
371,372,0,0.8677495742742484,0.13225042572575166
372,373,0,0.9082762286040125,0.09172377139598754
373,374,1,0.6522213510213482,0.34777864897865185
374,375,4,0.6947570336723172,0.3052429663276828
375,376,2,0.02835346937636596,0.971646530623634
376,377,4,0.46374764316630424,0.5362523568336958
377,378,1,0.7113486765611053,0.28865132343889466
378,379,3,0.9015212070334188,0.09847879296658124
379,380,1,0.8981379915242251,0.10186200847577488
380,381,1,0.04710829635722691,0.9528917036427731
381,382,0,0.11869508516862137,0.8813049148313786
382,383,2,0.8215437109597461,0.17845628904025396
383,384,0,0.02683633742388336,0.9731636625761166
384,385,1,0.9000216494904243,0.09997835050957565
385,386,1,0.6858601243599052,0.3141398756400948
386,387,2,0.8050584804037746,0.19494151959622544
387,388,4,0.1264913166671653,0.8735086833328347
388,389,3,0.8388193894099014,0.16118061059009864
389,390,1,0.09008955559692922,0.9099104444030708
390,391,4,0.6448448518783048,0.35515514812169524
391,392,3,0.9043333609647487,0.09566663903525126
392,393,1,0.9175578227289388,0.08244217727106118
393,394,1,0.020637146078256174,0.9793628539217438
394,395,0,0.5013447559642119,0.49865524403578804
395,396,1,0.9002889688265604,0.09971103117343963
396,397,3,0.25576924184037264,0.7442307581596274
397,398,3,0.8713227294420977,0.12867727055790232
398,399,2,0.930327845532291,0.06967215446770907
399,400,0,0.10887957524053771,0.8911204247594623
400,401,1,0.9404125226205192,0.05958747737948082
401,402,2,0.8838148313758708,0.11618516862412918
402,403,4,0.714454160740685,0.285545839259315
403,404,4,0.8779625216320501,0.12203747836794987
404,405,1,0.5042375386596154,0.49576246134038454
405,406,3,0.8696215989824492,0.13037840101755077
406,407,0,0.9438672828601534,0.0561327171398466
407,408,0,0.07139204712347647,0.9286079528765235
408,409,3,0.8997682516361039,0.1002317483638961
409,410,2,0.892105542625115,0.10789445737488502
410,411,1,0.9000216494904243,0.09997835050957565
411,412,1,0.8988432176583907,0.10115678234160928
412,413,0,0.025973192644140775,0.9740268073558592
413,414,2,0.9518065888408136,0.048193411159186406
414,415,1,0.9421241198647805,0.05787588013521954
415,416,3,0.56652273770268,0.43347726229732003
416,417,0,0.07584799558440947,0.9241520044155905
417,418,3,0.13428278248464331,0.8657172175153567
418,419,2,0.8878108046212547,0.11218919537874526
419,420,1,0.35861540462191765,0.6413845953780823
420,421,1,0.9000155119402089,0.09998448805979113
421,422,4,0.8523902222094422,0.1476097777905578
422,423,3,0.8597862271995911,0.14021377280040886
423,424,4,0.6134509033503537,0.38654909664964626
424,425,3,0.8713543477277894,0.12864565227221056
425,426,0,0.9053879928114515,0.09461200718854841
426,427,0,0.17846765614964222,0.8215323438503578
427,428,3,0.1041906555706823,0.8958093444293177
428,429,3,0.8278047324823782,0.17219526751762182
429,430,0,0.8861976445480099,0.11380235545199016
430,431,1,0.6612181971242217,0.33878180287577825
431,432,4,0.5621139406088804,0.43788605939111963
432,433,4,0.14064548637317198,0.859354513626828
433,434,0,0.8701937025811508,0.12980629741884916
434,435,3,0.4642727640237879,0.5357272359762121
435,436,0,0.02639333143076239,0.9736066685692376
436,437,4,0.8728363969920031,0.12716360300799692
437,438,4,0.2933514892935488,0.7066485107064512
438,439,1,0.8564426243978678,0.14355737560213225
439,440,2,0.8772803828632337,0.12271961713676627
440,441,0,0.12101909999039595,0.878980900009604
441,442,3,0.9294883659916884,0.07051163400831158
442,443,3,0.8734890901385193,0.12651090986148072
443,444,3,0.16358320898143186,0.8364167910185681
444,445,3,0.9194939176657162,0.08050608233428383
445,446,1,0.18384292312159634,0.8161570768784037
446,447,1,0.09684964934867646,0.9031503506513235
447,448,4,0.4572780331898315,0.5427219668101685
448,449,0,0.1359826413484051,0.8640173586515949
449,450,0,0.8685021843542078,0.1314978156457922
450,451,4,0.835134264792606,0.16486573520739398
451,452,3,0.8821915866150428,0.1178084133849572
452,453,2,0.6285656304427779,0.3714343695572221
453,454,3,0.5130883273068141,0.48691167269318597
454,455,3,0.9191849568533156,0.08081504314668442
455,456,2,0.8989478939471021,0.10105210605289791
456,457,4,0.851074206601012,0.14892579339898804
457,458,3,0.044885444041756206,0.9551145559582438
458,459,3,0.30944315658351884,0.6905568434164812
459,460,3,0.8278047324823782,0.17219526751762182
460,461,2,0.7489402764063964,0.2510597235936037
461,462,0,0.8977436730726202,0.10225632692737985
462,463,1,0.6795759688260463,0.3204240311739536
463,464,2,0.9431108085848833,0.05688919141511677
464,465,2,0.8998794955830665,0.1001205044169336
465,466,0,0.9196052577893977,0.08039474221060228
466,467,1,0.9275627990439698,0.07243720095603026
467,468,2,0.7815559087786818,0.21844409122131825
468,469,4,0.8601039502838814,0.13989604971611852
469,470,0,0.1342865912506651,0.8657134087493349
470,471,2,0.9167715879151583,0.0832284120848417
471,472,3,0.9299922312743272,0.07000776872567287
472,473,1,0.10891129293816149,0.8910887070618385
473,474,0,0.06665230602294958,0.9333476939770504
474,475,1,0.5296976505117545,0.4703023494882454
475,476,2,0.5991054398600475,0.4008945601399525
476,477,3,0.8696215989824492,0.13037840101755077
477,478,0,0.8658661223270059,0.13413387767299412
478,479,3,0.9068633027121544,0.09313669728784554
479,480,2,0.15739173036557175,0.8426082696344283
480,481,1,0.9589434160310967,0.04105658396890329
481,482,2,0.9518065888408136,0.048193411159186406
482,483,1,0.9447831802482067,0.05521681975179325
483,484,0,0.8019642405026308,0.1980357594973692
484,485,4,0.5581082259970256,0.4418917740029744
485,486,4,0.874807202869232,0.125192797130768
486,487,4,0.016971795050604754,0.9830282049493952
487,488,1,0.6899567323529474,0.31004326764705264
488,489,3,0.854963371849633,0.14503662815036703
489,490,1,0.36195726002312134,0.6380427399768787
490,491,3,0.8821915866150428,0.1178084133849572
491,492,1,0.9035629205954737,0.0964370794045263
492,493,3,0.6192836944021218,0.38071630559787817
493,494,0,0.9235886709905448,0.07641132900945521
494,495,1,0.8966737639502768,0.10332623604972321
495,496,2,0.8791751056010453,0.12082489439895475
496,497,3,0.01311460312081758,0.9868853968791824
497,498,4,0.9081133664553869,0.09188663354461307
498,499,0,0.04921556096099955,0.9507844390390005
499,500,4,0.9003560718193123,0.09964392818068772
500,501,2,0.9088032370564827,0.0911967629435173
501,502,3,0.21048286655450288,0.7895171334454971
502,503,1,0.33446043767502553,0.6655395623249745
503,504,1,0.6193210578232617,0.38067894217673826
504,505,3,0.02913528170871471,0.9708647182912853
505,506,1,0.5147629246129637,0.48523707538703625
506,507,4,0.09371815498554281,0.9062818450144572
507,508,0,0.6042179720296548,0.39578202797034523
508,509,2,0.8328450408941662,0.1671549591058338
509,510,3,0.5934934567425072,0.40650654325749275
510,511,2,0.8989499719147053,0.10105002808529469
511,512,4,0.9114077322893459,0.0885922677106541
512,513,4,0.4576337054370949,0.5423662945629051
513,514,1,0.03249554786400877,0.9675044521359912
514,515,3,0.9061698095139012,0.09383019048609875
515,516,3,0.6764513249049412,0.3235486750950588
516,517,4,0.1424255543177131,0.8575744456822869
517,518,4,0.7113530586056882,0.2886469413943118
518,519,0,0.15092561714381947,0.8490743828561805
519,520,4,0.8642254580034155,0.13577454199658448
520,521,4,0.01737852690833508,0.9826214730916649
521,522,2,0.9066350242824536,0.0933649757175464
522,523,1,0.9159074273066493,0.08409257269335071
523,524,0,0.01902833533541004,0.98097166466459
524,525,3,0.8968735070566004,0.10312649294339957
525,526,2,0.9589750995373081,0.04102490046269194
526,527,4,0.22071606460358395,0.779283935396416
527,528,4,0.7939937893014248,0.20600621069857517
528,529,1,0.9404125226205192,0.05958747737948082
529,530,1,0.818931762367596,0.18106823763240396
530,531,3,0.061940520127126364,0.9380594798728736
531,532,4,0.8511378489171905,0.1488621510828095
532,533,2,0.8224313757367929,0.17756862426320713
533,534,4,0.32722838486385997,0.67277161513614
534,535,3,0.42083365087187385,0.5791663491281261
535,536,0,0.05896713761594463,0.9410328623840554
536,537,4,0.5850309246692638,0.4149690753307362
537,538,3,0.011463285152300107,0.9885367148476999
538,539,3,0.9252876746047904,0.07471232539520961
539,540,0,0.019541283953914634,0.9804587160460854
540,541,3,0.026330301124969924,0.9736696988750301
541,542,3,0.9239188934691733,0.07608110653082661
542,543,3,0.917798676514388,0.08220132348561202
543,544,3,0.8488437674920115,0.15115623250798843
544,545,2,0.516570263701629,0.483429736298371
545,546,3,0.9096863437776341,0.09031365622236591
546,547,2,0.07299396306616457,0.9270060369338354
547,548,2,0.8952703748568501,0.10472962514314985
548,549,3,0.8378048981152058,0.16219510188479422
549,550,0,0.30946765804376886,0.6905323419562311
550,551,0,0.5462844007872802,0.45371559921271976
551,552,3,0.8343324132314437,0.16566758676855634
552,553,1,0.8754830831768813,0.12451691682311876
553,554,3,0.871926268135839,0.12807373186416107
554,555,4,0.49295885367522774,0.5070411463247723
555,556,1,0.763031161472653,0.23696883852734693
556,557,2,0.04139041732086901,0.958609582679131
557,558,3,0.7356187709311839,0.26438122906881617
558,559,0,0.023215897247322093,0.9767841027526779
559,560,2,0.625415323894426,0.37458467610557394
560,561,4,0.8516917292116174,0.14830827078838263
561,562,4,0.9227258410587086,0.07727415894129146
562,563,2,0.896120832904838,0.10387916709516193
563,564,1,0.8888044977147187,0.11119550228528124
564,565,4,0.5788226554628615,0.4211773445371385
565,566,2,0.8440317180965303,0.1559682819034697
566,567,2,0.9104478864132602,0.08955211358673977
567,568,3,0.6655291485735438,0.33447085142645616
568,569,1,0.914726418027776,0.08527358197222398
569,570,2,0.9379569097846443,0.062043090215355715
570,571,2,0.964805051849218,0.03519494815078194
571,572,3,0.04916754793277234,0.9508324520672277
572,573,1,0.6291929973037815,0.3708070026962184
573,574,1,0.32782675004537154,0.6721732499546285
574,575,2,0.8939887450467906,0.1060112549532094
575,576,1,0.9172098001031455,0.08279019989685459
576,577,2,0.09802318479913763,0.9019768152008624
577,578,0,0.02469631575837017,0.9753036842416298
578,579,1,0.6388498023554133,0.36115019764458667
579,580,3,0.7828031083531992,0.21719689164680075
580,581,3,0.14276355063131319,0.8572364493686868
581,582,2,0.025347036641826026,0.974652963358174
582,583,2,0.9202030490054095,0.0797969509945905
583,584,2,0.5191114760392282,0.48088852396077175
